Date,Season,Sales,Price,Product_Name
2022-11-13,Fall,27347.48,50.06,Sunglasses
2022-11-14,Fall,18055.63,48.97,Sunglasses
2022-11-15,Fall,27397.77,46.72,Sunglasses
2022-11-16,Fall,15629.93,51.56,Sunglasses
2022-11-17,Fall,20637.58,45.01,Sunglasses
2022-11-18,Fall,19886.22,46.27,Sunglasses
2022-11-19,Fall,32394.66,48.2,Sunglasses
2022-11-20,Fall,66899.54,47.21,Sunglasses
2022-11-21,Fall,59035.17,54.9,Sunglasses
2022-11-22,Fall,46164.74,51.9,Sunglasses
2022-11-23,Fall,44113.2,53.8,Sunglasses
2022-11-24,Fall,59880.05,51.13,Sunglasses
2022-11-25,Fall,52361.12,45.66,Sunglasses
2022-11-26,Fall,95889.83,50.82,Sunglasses
2022-11-27,Fall,65003.2,48.45,Sunglasses
2022-11-28,Fall,13853.32,47.29,Sunglasses
2022-11-29,Fall,22935.08,53.53,Sunglasses
2022-11-30,Fall,25363.3,53.59,Sunglasses
2022-12-01,Winter,7646.31,53.45,Sunglasses
2022-12-02,Winter,12111.14,48.79,Sunglasses
2022-12-03,Winter,12396.77,48.98,Sunglasses
2022-12-04,Winter,11293.39,51.16,Sunglasses
2022-12-05,Winter,10581.25,46.3,Sunglasses
2022-12-06,Winter,8042.44,48.34,Sunglasses
2022-12-07,Winter,14443.35,46.65,Sunglasses
2022-12-08,Winter,9117.93,53.8,Sunglasses
2022-12-09,Winter,8697.58,50.02,Sunglasses
2022-12-10,Winter,8205.08,52.1,Sunglasses
2022-12-11,Winter,13809.86,52.37,Sunglasses
2022-12-12,Winter,10047.89,46.03,Sunglasses
2022-12-13,Winter,9676.28,54.03,Sunglasses
2022-12-14,Winter,10804.0,50.24,Sunglasses
2022-12-15,Winter,17337.5,51.12,Sunglasses
2022-12-16,Winter,25711.83,45.09,Sunglasses
2022-12-17,Winter,40971.37,50.68,Sunglasses
2022-12-18,Winter,27339.78,51.19,Sunglasses
2022-12-19,Winter,25691.15,48.97,Sunglasses
2022-12-20,Winter,17789.72,49.0,Sunglasses
2022-12-21,Winter,23353.38,47.85,Sunglasses
2022-12-22,Winter,24850.71,45.33,Sunglasses
2022-12-23,Winter,24811.15,48.59,Sunglasses
2022-12-24,Winter,24043.77,49.49,Sunglasses
2022-12-25,Winter,12700.99,54.56,Sunglasses
2022-12-26,Winter,9292.88,51.43,Sunglasses
2022-12-27,Winter,13065.69,52.32,Sunglasses
2022-12-28,Winter,12966.41,52.68,Sunglasses
2022-12-29,Winter,8132.57,54.62,Sunglasses
2022-12-30,Winter,9698.5,48.25,Sunglasses
2022-12-31,Winter,15362.21,49.55,Sunglasses
2023-01-01,Winter,17095.57,46.29,Sunglasses
2023-01-02,Winter,11103.56,54.77,Sunglasses
2023-01-03,Winter,13238.43,46.9,Sunglasses
2023-01-04,Winter,8890.88,54.27,Sunglasses
2023-01-05,Winter,10067.85,50.95,Sunglasses
2023-01-06,Winter,10360.75,50.26,Sunglasses
2023-01-07,Winter,16396.06,47.91,Sunglasses
2023-01-08,Winter,13650.88,53.04,Sunglasses
2023-01-09,Winter,6657.7,51.89,Sunglasses
2023-01-10,Winter,11089.32,50.29,Sunglasses
2023-01-11,Winter,7900.24,49.72,Sunglasses
2023-01-12,Winter,12000.64,48.43,Sunglasses
2023-01-13,Winter,10413.83,52.34,Sunglasses
2023-01-14,Winter,20210.0,50.87,Sunglasses
2023-01-15,Winter,21768.65,53.64,Sunglasses
2023-01-16,Winter,7272.46,52.09,Sunglasses
2023-01-17,Winter,9045.73,46.99,Sunglasses
2023-01-18,Winter,11249.48,47.01,Sunglasses
2023-01-19,Winter,10393.08,47.72,Sunglasses
2023-01-20,Winter,10284.94,45.9,Sunglasses
2023-01-21,Winter,13354.85,47.22,Sunglasses
2023-01-22,Winter,12740.92,50.28,Sunglasses
2023-01-23,Winter,14358.9,49.98,Sunglasses
2023-01-24,Winter,10949.98,51.06,Sunglasses
2023-01-25,Winter,11352.77,46.71,Sunglasses
2023-01-26,Winter,12165.9,45.97,Sunglasses
2023-01-27,Winter,7639.58,51.13,Sunglasses
2023-01-28,Winter,11801.09,47.55,Sunglasses
2023-01-29,Winter,12878.12,53.35,Sunglasses
2023-01-30,Winter,11304.87,52.85,Sunglasses
2023-01-31,Winter,11247.88,51.56,Sunglasses
2023-02-01,Winter,7265.03,54.75,Sunglasses
2023-02-02,Winter,11599.62,50.25,Sunglasses
2023-02-03,Winter,7857.7,47.58,Sunglasses
2023-02-04,Winter,18363.38,52.02,Sunglasses
2023-02-05,Winter,11826.88,53.1,Sunglasses
2023-02-06,Winter,11584.45,46.94,Sunglasses
2023-02-07,Winter,11457.64,47.45,Sunglasses
2023-02-08,Winter,9598.41,53.35,Sunglasses
2023-02-09,Winter,8411.04,52.57,Sunglasses
2023-02-10,Winter,10758.57,53.12,Sunglasses
2023-02-11,Winter,11888.33,49.17,Sunglasses
2023-02-12,Winter,16451.75,52.82,Sunglasses
2023-02-13,Winter,9756.12,46.12,Sunglasses
2023-02-14,Winter,8098.49,52.17,Sunglasses
2023-02-15,Winter,8304.01,49.04,Sunglasses
2023-02-16,Winter,9506.33,51.01,Sunglasses
2023-02-17,Winter,12489.55,48.22,Sunglasses
2023-02-18,Winter,17474.27,52.42,Sunglasses
2023-02-19,Winter,13447.39,48.51,Sunglasses
2023-02-20,Winter,9845.6,53.24,Sunglasses
2023-02-21,Winter,12711.79,51.74,Sunglasses
2023-02-22,Winter,9069.37,54.52,Sunglasses
2023-02-23,Winter,9004.89,46.88,Sunglasses
2023-02-24,Winter,10396.6,51.52,Sunglasses
2023-02-25,Winter,16791.29,51.85,Sunglasses
2023-02-26,Winter,11631.62,47.07,Sunglasses
2023-02-27,Winter,9761.92,46.52,Sunglasses
2023-02-28,Winter,6674.09,53.18,Sunglasses
2023-03-01,Spring,13406.68,53.19,Sunglasses
2023-03-02,Spring,22844.39,50.4,Sunglasses
2023-03-03,Spring,14849.77,51.28,Sunglasses
2023-03-04,Spring,38708.85,46.96,Sunglasses
2023-03-05,Spring,32244.4,51.88,Sunglasses
2023-03-06,Spring,25424.62,51.66,Sunglasses
2023-03-07,Spring,20866.7,53.0,Sunglasses
2023-03-08,Spring,25991.07,46.62,Sunglasses
2023-03-09,Spring,24664.86,50.28,Sunglasses
2023-03-10,Spring,25004.14,45.06,Sunglasses
2023-03-11,Spring,33557.47,53.79,Sunglasses
2023-03-12,Spring,32602.06,53.14,Sunglasses
2023-03-13,Spring,23421.87,52.61,Sunglasses
2023-03-14,Spring,10987.34,45.26,Sunglasses
2023-03-15,Spring,15862.55,53.18,Sunglasses
2023-03-16,Spring,21623.91,51.69,Sunglasses
2023-03-17,Spring,17672.27,47.81,Sunglasses
2023-03-18,Spring,27744.64,47.4,Sunglasses
2023-03-19,Spring,44976.72,46.49,Sunglasses
2023-03-20,Spring,18342.27,54.27,Sunglasses
2023-03-21,Spring,23119.67,49.46,Sunglasses
2023-03-22,Spring,16127.69,50.73,Sunglasses
2023-03-23,Spring,24306.75,46.79,Sunglasses
2023-03-24,Spring,15362.65,48.92,Sunglasses
2023-03-25,Spring,37808.9,52.68,Sunglasses
2023-03-26,Spring,38517.81,51.33,Sunglasses
2023-03-27,Spring,19563.95,54.04,Sunglasses
2023-03-28,Spring,22029.87,47.89,Sunglasses
2023-03-29,Spring,27767.44,54.15,Sunglasses
2023-03-30,Spring,9669.54,50.74,Sunglasses
2023-03-31,Spring,18367.64,51.4,Sunglasses
2023-04-01,Spring,19094.21,50.48,Sunglasses
2023-04-02,Spring,36113.37,53.45,Sunglasses
2023-04-03,Spring,18459.7,48.59,Sunglasses
2023-04-04,Spring,24320.3,54.91,Sunglasses
2023-04-05,Spring,24294.77,50.56,Sunglasses
2023-04-06,Spring,20146.97,52.34,Sunglasses
2023-04-07,Spring,21243.38,53.9,Sunglasses
2023-04-08,Spring,29234.83,49.35,Sunglasses
2023-04-09,Spring,27628.86,46.9,Sunglasses
2023-04-10,Spring,19885.34,46.92,Sunglasses
2023-04-11,Spring,18459.49,54.02,Sunglasses
2023-04-12,Spring,18165.54,50.87,Sunglasses
2023-04-13,Spring,21936.58,52.57,Sunglasses
2023-04-14,Spring,24729.54,48.42,Sunglasses
2023-04-15,Spring,23185.26,53.86,Sunglasses
2023-04-16,Spring,28932.58,50.59,Sunglasses
2023-04-17,Spring,19660.84,50.26,Sunglasses
2023-04-18,Spring,17283.49,50.95,Sunglasses
2023-04-19,Spring,21096.44,51.59,Sunglasses
2023-04-20,Spring,27364.01,54.79,Sunglasses
2023-04-21,Spring,23876.34,47.6,Sunglasses
2023-04-22,Spring,34965.36,49.42,Sunglasses
2023-04-23,Spring,31647.89,45.5,Sunglasses
2023-04-24,Spring,20261.68,46.55,Sunglasses
2023-04-25,Spring,20542.29,54.33,Sunglasses
2023-04-26,Spring,13690.4,50.6,Sunglasses
2023-04-27,Spring,20223.5,50.05,Sunglasses
2023-04-28,Spring,21650.45,49.51,Sunglasses
2023-04-29,Spring,25410.35,47.3,Sunglasses
2023-04-30,Spring,34036.97,51.51,Sunglasses
2023-05-01,Spring,17857.88,54.83,Sunglasses
2023-05-02,Spring,20866.57,50.45,Sunglasses
2023-05-03,Spring,20723.7,50.04,Sunglasses
2023-05-04,Spring,16960.99,48.03,Sunglasses
2023-05-05,Spring,23571.3,52.9,Sunglasses
2023-05-06,Spring,23543.67,48.4,Sunglasses
2023-05-07,Spring,28867.23,54.73,Sunglasses
2023-05-08,Spring,20267.82,47.62,Sunglasses
2023-05-09,Spring,24541.58,46.3,Sunglasses
2023-05-10,Spring,28452.69,47.49,Sunglasses
2023-05-11,Spring,17626.47,54.77,Sunglasses
2023-05-12,Spring,18905.81,49.2,Sunglasses
2023-05-13,Spring,33101.31,47.82,Sunglasses
2023-05-14,Spring,31736.5,47.05,Sunglasses
2023-05-15,Spring,14034.56,54.02,Sunglasses
2023-05-16,Spring,24450.62,52.17,Sunglasses
2023-05-17,Spring,21635.2,45.29,Sunglasses
2023-05-18,Spring,15691.86,51.24,Sunglasses
2023-05-19,Spring,20298.14,51.44,Sunglasses
2023-05-20,Spring,39135.05,47.78,Sunglasses
2023-05-21,Spring,26862.37,51.39,Sunglasses
2023-05-22,Spring,23652.49,46.67,Sunglasses
2023-05-23,Spring,27531.86,51.55,Sunglasses
2023-05-24,Spring,17979.6,54.88,Sunglasses
2023-05-25,Spring,23901.03,51.17,Sunglasses
2023-05-26,Spring,14828.34,46.75,Sunglasses
2023-05-27,Spring,19940.59,48.93,Sunglasses
2023-05-28,Spring,40940.0,53.88,Sunglasses
2023-05-29,Spring,22027.88,45.62,Sunglasses
2023-05-30,Spring,15090.77,46.2,Sunglasses
2023-05-31,Spring,23394.84,48.05,Sunglasses
2023-06-01,Summer,31867.94,53.97,Sunglasses
2023-06-02,Summer,37819.28,47.54,Sunglasses
2023-06-03,Summer,54930.93,52.56,Sunglasses
2023-06-04,Summer,47371.63,53.83,Sunglasses
2023-06-05,Summer,47627.26,46.86,Sunglasses
2023-06-06,Summer,41733.77,49.32,Sunglasses
2023-06-07,Summer,37474.22,46.98,Sunglasses
2023-06-08,Summer,33265.35,47.53,Sunglasses
2023-06-09,Summer,31222.16,50.12,Sunglasses
2023-06-10,Summer,55632.24,52.66,Sunglasses
2023-06-11,Summer,44157.82,51.95,Sunglasses
2023-06-12,Summer,50114.69,49.8,Sunglasses
2023-06-13,Summer,39026.66,49.11,Sunglasses
2023-06-14,Summer,27097.22,54.95,Sunglasses
2023-06-15,Summer,31506.94,46.42,Sunglasses
2023-06-16,Summer,38753.7,48.26,Sunglasses
2023-06-17,Summer,60345.29,49.29,Sunglasses
2023-06-18,Summer,51901.12,53.03,Sunglasses
2023-06-19,Summer,38650.37,46.87,Sunglasses
2023-06-20,Summer,37418.82,52.29,Sunglasses
2023-06-21,Summer,34410.98,52.59,Sunglasses
2023-06-22,Summer,26340.94,52.12,Sunglasses
2023-06-23,Summer,46137.03,47.93,Sunglasses
2023-06-24,Summer,49206.13,51.62,Sunglasses
2023-06-25,Summer,81141.03,45.35,Sunglasses
2023-06-26,Summer,58384.17,50.79,Sunglasses
2023-06-27,Summer,42246.48,48.38,Sunglasses
2023-06-28,Summer,48541.07,46.96,Sunglasses
2023-06-29,Summer,30488.91,47.56,Sunglasses
2023-06-30,Summer,42930.85,54.8,Sunglasses
2023-07-01,Summer,51637.57,49.43,Sunglasses
2023-07-02,Summer,44034.61,47.09,Sunglasses
2023-07-03,Summer,34134.18,51.04,Sunglasses
2023-07-04,Summer,28619.95,49.5,Sunglasses
2023-07-05,Summer,41621.08,54.98,Sunglasses
2023-07-06,Summer,41232.19,53.19,Sunglasses
2023-07-07,Summer,32122.39,45.27,Sunglasses
2023-07-08,Summer,74923.98,45.22,Sunglasses
2023-07-09,Summer,83651.71,48.47,Sunglasses
2023-07-10,Summer,37668.56,54.1,Sunglasses
2023-07-11,Summer,32233.04,48.99,Sunglasses
2023-07-12,Summer,38145.14,47.73,Sunglasses
2023-07-13,Summer,22470.2,46.73,Sunglasses
2023-07-14,Summer,39662.64,47.62,Sunglasses
2023-07-15,Summer,87189.16,53.78,Sunglasses
2023-07-16,Summer,75443.3,52.84,Sunglasses
2023-07-17,Summer,42925.6,50.8,Sunglasses
2023-07-18,Summer,39443.44,54.88,Sunglasses
2023-07-19,Summer,45215.42,47.64,Sunglasses
2023-07-20,Summer,39164.65,46.27,Sunglasses
2023-07-21,Summer,43018.47,52.69,Sunglasses
2023-07-22,Summer,58931.74,53.29,Sunglasses
2023-07-23,Summer,42083.45,47.71,Sunglasses
2023-07-24,Summer,45690.82,47.76,Sunglasses
2023-07-25,Summer,37646.58,50.61,Sunglasses
2023-07-26,Summer,35976.45,48.84,Sunglasses
2023-07-27,Summer,51174.87,48.6,Sunglasses
2023-07-28,Summer,30144.08,54.9,Sunglasses
2023-07-29,Summer,54975.02,45.5,Sunglasses
2023-07-30,Summer,53625.2,45.31,Sunglasses
2023-07-31,Summer,35408.93,52.45,Sunglasses
2023-08-01,Summer,18515.79,48.16,Sunglasses
2023-08-02,Summer,47747.9,52.43,Sunglasses
2023-08-03,Summer,34349.34,46.55,Sunglasses
2023-08-04,Summer,30535.73,51.69,Sunglasses
2023-08-05,Summer,70699.48,46.89,Sunglasses
2023-08-06,Summer,66597.63,51.04,Sunglasses
2023-08-07,Summer,39547.76,51.46,Sunglasses
2022-01-01,Winter,49859.11,77.16,Sneakers
2022-01-02,Winter,60990.06,75.9,Sneakers
2022-01-03,Winter,42386.3,81.09,Sneakers
2022-01-04,Winter,41460.67,73.9,Sneakers
2022-01-05,Winter,30840.77,78.73,Sneakers
2022-01-06,Winter,28564.92,87.65,Sneakers
2022-01-07,Winter,44968.48,78.11,Sneakers
2022-01-08,Winter,48709.23,73.45,Sneakers
2022-01-09,Winter,55097.34,74.07,Sneakers
2022-01-10,Winter,32562.09,86.03,Sneakers
2022-01-11,Winter,36723.86,75.4,Sneakers
2022-01-12,Winter,34168.76,81.95,Sneakers
2022-01-13,Winter,40094.95,75.38,Sneakers
2022-01-14,Winter,39915.08,86.51,Sneakers
2022-01-15,Winter,51837.09,73.97,Sneakers
2022-01-16,Winter,62644.26,81.3,Sneakers
2022-01-17,Winter,30751.93,73.73,Sneakers
2022-01-18,Winter,44891.43,86.32,Sneakers
2022-01-19,Winter,35290.31,83.63,Sneakers
2022-01-20,Winter,24403.61,83.49,Sneakers
2022-01-21,Winter,29708.51,86.18,Sneakers
2022-01-22,Winter,58614.32,83.27,Sneakers
2022-01-23,Winter,41902.71,78.21,Sneakers
2022-01-24,Winter,27625.92,72.23,Sneakers
2022-01-25,Winter,36898.21,83.14,Sneakers
2022-01-26,Winter,37320.82,72.83,Sneakers
2022-01-27,Winter,28303.05,72.47,Sneakers
2022-01-28,Winter,34740.95,79.53,Sneakers
2022-01-29,Winter,63410.23,80.15,Sneakers
2022-01-30,Winter,49987.97,77.58,Sneakers
2022-01-31,Winter,36405.27,73.97,Sneakers
2022-02-01,Winter,26900.48,74.94,Sneakers
2022-02-02,Winter,28086.06,72.75,Sneakers
2022-02-03,Winter,31276.28,73.4,Sneakers
2022-02-04,Winter,46376.45,73.5,Sneakers
2022-02-05,Winter,39781.66,87.48,Sneakers
2022-02-06,Winter,58812.12,83.02,Sneakers
2022-02-07,Winter,34616.55,87.88,Sneakers
2022-02-08,Winter,34763.42,87.94,Sneakers
2022-02-09,Winter,30375.41,86.34,Sneakers
2022-02-10,Winter,14161.65,87.34,Sneakers
2022-02-11,Winter,37523.08,76.57,Sneakers
2022-02-12,Winter,25724.53,75.26,Sneakers
2022-02-13,Winter,46128.37,87.1,Sneakers
2022-02-14,Winter,42929.08,83.08,Sneakers
2022-02-15,Winter,29247.96,83.93,Sneakers
2022-02-16,Winter,37186.68,78.97,Sneakers
2022-02-17,Winter,30858.27,84.57,Sneakers
2022-02-18,Winter,26178.87,87.22,Sneakers
2022-02-19,Winter,56155.98,76.07,Sneakers
2022-02-20,Winter,46096.0,74.09,Sneakers
2022-02-21,Winter,30469.77,75.17,Sneakers
2022-02-22,Winter,37080.3,87.14,Sneakers
2022-02-23,Winter,34781.11,82.29,Sneakers
2022-02-24,Winter,26596.74,74.57,Sneakers
2022-02-25,Winter,32731.82,76.94,Sneakers
2022-02-26,Winter,56826.67,86.58,Sneakers
2022-02-27,Winter,44060.49,83.93,Sneakers
2022-02-28,Winter,35617.46,76.57,Sneakers
2022-03-01,Spring,36644.06,74.48,Sneakers
2022-03-02,Spring,38630.21,76.53,Sneakers
2022-03-03,Spring,31940.95,76.03,Sneakers
2022-03-04,Spring,36646.11,76.53,Sneakers
2022-03-05,Spring,64533.54,82.4,Sneakers
2022-03-06,Spring,59446.6,85.17,Sneakers
2022-03-07,Spring,36886.06,79.83,Sneakers
2022-03-08,Spring,39939.24,85.0,Sneakers
2022-03-09,Spring,33980.03,79.54,Sneakers
2022-03-10,Spring,27975.63,76.82,Sneakers
2022-03-11,Spring,40399.78,74.64,Sneakers
2022-03-12,Spring,55772.17,79.82,Sneakers
2022-03-13,Spring,51707.93,83.89,Sneakers
2022-03-14,Spring,41730.99,84.0,Sneakers
2022-03-15,Spring,29924.11,78.78,Sneakers
2022-03-16,Spring,38169.44,72.68,Sneakers
2022-03-17,Spring,37316.85,79.82,Sneakers
2022-03-18,Spring,39259.94,87.48,Sneakers
2022-03-19,Spring,62237.53,86.43,Sneakers
2022-03-20,Spring,50555.22,73.79,Sneakers
2022-03-21,Spring,43008.54,87.56,Sneakers
2022-03-22,Spring,37714.66,76.81,Sneakers
2022-03-23,Spring,35712.29,86.87,Sneakers
2022-03-24,Spring,36424.49,79.9,Sneakers
2022-03-25,Spring,36534.53,72.23,Sneakers
2022-03-26,Spring,50092.2,83.2,Sneakers
2022-03-27,Spring,55331.12,76.54,Sneakers
2022-03-28,Spring,35317.59,87.37,Sneakers
2022-03-29,Spring,26307.55,76.6,Sneakers
2022-03-30,Spring,38541.47,78.5,Sneakers
2022-03-31,Spring,41018.54,85.45,Sneakers
2022-04-01,Spring,32434.32,80.69,Sneakers
2022-04-02,Spring,57429.63,79.23,Sneakers
2022-04-03,Spring,48918.48,87.52,Sneakers
2022-04-04,Spring,27112.33,87.04,Sneakers
2022-04-05,Spring,32950.63,77.92,Sneakers
2022-04-06,Spring,35321.1,75.95,Sneakers
2022-04-07,Spring,37528.47,80.26,Sneakers
2022-04-08,Spring,30908.68,73.89,Sneakers
2022-04-09,Spring,46086.31,85.15,Sneakers
2022-04-10,Spring,56866.6,75.46,Sneakers
2022-04-11,Spring,30767.78,79.71,Sneakers
2022-04-12,Spring,32260.14,75.14,Sneakers
2022-04-13,Spring,36639.57,75.54,Sneakers
2022-04-14,Spring,38833.77,79.51,Sneakers
2022-04-15,Spring,39672.93,75.86,Sneakers
2022-04-16,Spring,48763.28,86.18,Sneakers
2022-04-17,Spring,49764.48,75.86,Sneakers
2022-04-18,Spring,36063.05,83.27,Sneakers
2022-04-19,Spring,43829.86,79.75,Sneakers
2022-04-20,Spring,40806.81,78.01,Sneakers
2022-04-21,Spring,42880.58,84.62,Sneakers
2022-04-22,Spring,48802.02,74.58,Sneakers
2022-04-23,Spring,48516.6,86.98,Sneakers
2022-04-24,Spring,38141.86,82.91,Sneakers
2022-04-25,Spring,34223.58,72.55,Sneakers
2022-04-26,Spring,27778.46,76.85,Sneakers
2022-04-27,Spring,33803.25,78.51,Sneakers
2022-04-28,Spring,46405.0,80.52,Sneakers
2022-04-29,Spring,37560.54,82.93,Sneakers
2022-04-30,Spring,51650.54,73.5,Sneakers
2022-05-01,Spring,45773.75,80.7,Sneakers
2022-05-02,Spring,35522.36,75.79,Sneakers
2022-05-03,Spring,35220.08,77.79,Sneakers
2022-05-04,Spring,35832.88,85.99,Sneakers
2022-05-05,Spring,34783.62,82.73,Sneakers
2022-05-06,Spring,29699.69,82.17,Sneakers
2022-05-07,Spring,76109.81,75.57,Sneakers
2022-05-08,Spring,51693.73,75.03,Sneakers
2022-05-09,Spring,30024.43,85.08,Sneakers
2022-05-10,Spring,31068.78,73.52,Sneakers
2022-05-11,Spring,31987.69,72.37,Sneakers
2022-05-12,Spring,36019.89,74.82,Sneakers
2022-05-13,Spring,26554.4,81.89,Sneakers
2022-05-14,Spring,62932.32,77.52,Sneakers
2022-05-15,Spring,58532.27,79.77,Sneakers
2022-05-16,Spring,32305.4,84.09,Sneakers
2022-05-17,Spring,28490.54,76.84,Sneakers
2022-05-18,Spring,44882.89,85.36,Sneakers
2022-05-19,Spring,25987.14,87.66,Sneakers
2022-05-20,Spring,38762.4,84.08,Sneakers
2022-05-21,Spring,50529.26,74.3,Sneakers
2022-05-22,Spring,49779.64,73.29,Sneakers
2022-05-23,Spring,28926.94,77.86,Sneakers
2022-05-24,Spring,37833.26,83.7,Sneakers
2022-05-25,Spring,33523.24,76.89,Sneakers
2022-05-26,Spring,26980.21,80.51,Sneakers
2022-05-27,Spring,24091.83,83.22,Sneakers
2022-05-28,Spring,46348.53,80.22,Sneakers
2022-05-29,Spring,47508.75,74.95,Sneakers
2022-05-30,Spring,34639.05,81.98,Sneakers
2022-05-31,Spring,36686.61,86.14,Sneakers
2022-06-01,Summer,32243.09,77.82,Sneakers
2022-06-02,Summer,34174.42,79.18,Sneakers
2022-06-03,Summer,40259.67,80.8,Sneakers
2022-06-04,Summer,61465.34,78.62,Sneakers
2022-06-05,Summer,34376.67,77.79,Sneakers
2022-06-06,Summer,30865.86,87.88,Sneakers
2022-06-07,Summer,40831.84,87.48,Sneakers
2022-06-08,Summer,46818.87,77.09,Sneakers
2022-06-09,Summer,40971.02,79.02,Sneakers
2022-06-10,Summer,41822.89,79.03,Sneakers
2022-06-11,Summer,58331.48,72.1,Sneakers
2022-06-12,Summer,50278.26,78.98,Sneakers
2022-06-13,Summer,39343.0,84.86,Sneakers
2022-06-14,Summer,26794.98,83.38,Sneakers
2022-06-15,Summer,40953.44,83.85,Sneakers
2022-06-16,Summer,28222.81,75.42,Sneakers
2022-06-17,Summer,35288.84,76.05,Sneakers
2022-06-18,Summer,55872.18,77.42,Sneakers
2022-06-19,Summer,45617.14,78.79,Sneakers
2022-06-20,Summer,33981.19,74.21,Sneakers
2022-06-21,Summer,37573.16,84.84,Sneakers
2022-06-22,Summer,32231.7,75.38,Sneakers
2022-06-23,Summer,51945.04,73.48,Sneakers
2022-06-24,Summer,28711.28,85.91,Sneakers
2022-06-25,Summer,36931.38,80.3,Sneakers
2022-06-26,Summer,59041.24,87.55,Sneakers
2022-06-27,Summer,35946.41,75.8,Sneakers
2022-06-28,Summer,31193.78,80.2,Sneakers
2022-06-29,Summer,29081.64,72.6,Sneakers
2022-06-30,Summer,30100.71,87.63,Sneakers
2022-07-01,Summer,26379.7,73.56,Sneakers
2022-07-02,Summer,43604.48,84.97,Sneakers
2022-07-03,Summer,57251.83,72.65,Sneakers
2022-07-04,Summer,34242.0,81.75,Sneakers
2022-07-05,Summer,34624.31,80.5,Sneakers
2022-07-06,Summer,35410.16,80.97,Sneakers
2022-07-07,Summer,31654.41,80.25,Sneakers
2022-07-08,Summer,29854.85,72.52,Sneakers
2022-07-09,Summer,52015.64,77.43,Sneakers
2022-07-10,Summer,46102.89,83.2,Sneakers
2022-07-11,Summer,31762.42,86.99,Sneakers
2022-07-12,Summer,33112.93,82.02,Sneakers
2022-07-13,Summer,39966.1,82.38,Sneakers
2022-07-14,Summer,25937.08,84.4,Sneakers
2022-07-15,Summer,43906.91,85.57,Sneakers
2022-07-16,Summer,62267.59,76.34,Sneakers
2022-07-17,Summer,49626.6,75.76,Sneakers
2022-07-18,Summer,34675.98,78.39,Sneakers
2022-07-19,Summer,25925.52,76.58,Sneakers
2022-07-20,Summer,42443.42,76.3,Sneakers
2022-07-21,Summer,39852.65,81.14,Sneakers
2022-07-22,Summer,32914.73,72.93,Sneakers
2022-07-23,Summer,45951.18,76.12,Sneakers
2022-07-24,Summer,50090.79,74.42,Sneakers
2022-07-25,Summer,30535.59,82.31,Sneakers
2022-07-26,Summer,39844.07,86.95,Sneakers
2022-07-27,Summer,34847.81,73.35,Sneakers
2022-07-28,Summer,38101.45,76.26,Sneakers
2022-07-29,Summer,27763.16,72.62,Sneakers
2022-07-30,Summer,65507.36,84.59,Sneakers
2022-07-31,Summer,40447.12,76.9,Sneakers
2022-08-01,Summer,42678.85,74.23,Sneakers
2022-08-02,Summer,31525.97,83.22,Sneakers
2022-08-03,Summer,36035.04,83.91,Sneakers
2022-08-04,Summer,35775.99,85.68,Sneakers
2022-08-05,Summer,39400.86,82.59,Sneakers
2022-08-06,Summer,51897.16,74.29,Sneakers
2022-08-07,Summer,67281.36,81.37,Sneakers
2022-08-08,Summer,31122.97,84.67,Sneakers
2022-08-09,Summer,31414.88,76.3,Sneakers
2022-08-10,Summer,31714.34,77.63,Sneakers
2022-08-11,Summer,29130.81,79.35,Sneakers
2022-08-12,Summer,36900.05,81.32,Sneakers
2022-08-13,Summer,53205.14,86.46,Sneakers
2022-08-14,Summer,60742.11,79.4,Sneakers
2022-08-15,Summer,31734.61,83.05,Sneakers
2022-08-16,Summer,39244.73,72.04,Sneakers
2022-08-17,Summer,25120.23,86.4,Sneakers
2022-08-18,Summer,32758.62,79.55,Sneakers
2022-08-19,Summer,25480.47,80.32,Sneakers
2022-08-20,Summer,41119.58,83.86,Sneakers
2022-08-21,Summer,54419.02,86.19,Sneakers
2022-08-22,Summer,36702.77,76.64,Sneakers
2022-08-23,Summer,35437.51,78.16,Sneakers
2022-08-24,Summer,35188.53,83.28,Sneakers
2022-08-25,Summer,32609.68,77.79,Sneakers
2022-08-26,Summer,32983.35,85.43,Sneakers
2022-08-27,Summer,48720.89,76.16,Sneakers
2022-08-28,Summer,39426.27,72.11,Sneakers
2022-08-29,Summer,38680.22,74.08,Sneakers
2022-08-30,Summer,25511.44,81.66,Sneakers
2022-08-31,Summer,36159.84,85.45,Sneakers
2022-09-01,Fall,45000.19,81.73,Sneakers
2022-09-02,Fall,42040.58,81.94,Sneakers
2022-09-03,Fall,46161.83,74.52,Sneakers
2022-09-04,Fall,55605.65,86.15,Sneakers
2022-09-05,Fall,36077.91,85.9,Sneakers
2022-09-06,Fall,27301.9,87.99,Sneakers
2022-09-07,Fall,33562.54,80.15,Sneakers
2022-09-08,Fall,33965.12,85.67,Sneakers
2022-09-09,Fall,38103.88,79.72,Sneakers
2022-09-10,Fall,50985.77,87.51,Sneakers
2022-09-11,Fall,36160.8,78.6,Sneakers
2022-09-12,Fall,29534.37,72.34,Sneakers
2022-09-13,Fall,33028.59,85.0,Sneakers
2022-09-14,Fall,38688.95,76.83,Sneakers
2022-09-15,Fall,32743.49,83.67,Sneakers
2022-09-16,Fall,37444.42,82.48,Sneakers
